"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
-2.613871,0.105287,6.349279,20.95216,10.07553,-1.002518,17.72946,-26.58274,5.946441,-15.30327,-1.606775,16.1181,3.730831,-27.58984,5.946441,-38.36576,-12.68483,1.313802,8.061341,58.81895,-28.69764,15.0103,-2.412451,15.11101,23.77203,7.457084,-10.06638,-16.41108,11.78759,0.004578,-17.21675,2.320897,-12.3827,7.759213,-11.07347,-3.822385,10.67979,-10.06638,0.105287,25.18196,-37.66079,2.522316,5.140764,31.12383,11.78759,-9.663539,6.449988,-8.656443,-6.944381,-17.61959,3.730831,3.025864,14.90959,29.8146,33.84298,-2.915999,15.51385,30.72099,17.42733,-32.02106,-22.45365,-1.304646,17.1252,-7.649348,-2.613871,1.213092,4.838636,21.55642,-6.239414,22.26139,-11.07347,-8.857862,0.508125,13.19753,23.16777,12.49256,11.98901,30.11673,-11.57702,39.38201,-6.340124,8.26276,40.79194,6.752117,-17.21675,0.709544,-1.606775,-1.707485,17.1252,-9.562829,28.60609,18.73655,-28.49622,9.370565,-1.606775,13.70108,21.75784,-14.39689,6.852827,12.79469
0.306706,-0.801099,4.032959,19.84436,4.637217,-2.110323,19.13939,-21.9501,8.665598,-15.10185,11.28405,16.72236,4.335088,-15.00114,4.536507,-41.38705,-12.78553,1.213092,3.428702,60.63172,-25.97848,16.31952,-2.513161,17.62875,26.18906,10.07553,-7.447929,-13.79263,13.09682,0.306706,-17.11604,4.939345,-5.0309,6.752117,-10.77134,-9.562829,12.79469,-12.08057,-2.513161,25.28267,-34.33738,3.93225,4.838636,26.99474,10.98192,-9.965667,3.93225,-5.735866,-12.98695,-16.10895,0.205997,2.824445,18.83726,31.52667,37.46853,-5.937285,13.19753,30.21744,20.75074,-25.47494,-20.43946,-3.419547,16.21881,-2.513161,4.032959,1.414511,8.464179,22.16068,-5.937285,17.93088,-5.534447,-10.06638,-2.513161,13.60037,21.355,10.7805,10.37766,30.41886,-6.037995,32.9366,-7.347219,4.737926,38.57633,6.953536,-13.4905,1.011673,-5.937285,-5.635157,15.21172,-9.46212,27.90112,24.77913,-29.3019,4.737926,4.637217,11.78759,17.72946,-12.68483,7.255665,11.08263
0.004578,-1.304646,6.752117,22.16068,5.442893,-3.117418,36.86427,-11.67773,13.49966,-5.131609,13.19753,18.33372,-0.901808,4.032959,6.449988,-40.17853,-15.90753,3.730831,7.658503,62.74662,-22.75578,14.70817,-2.311742,18.43442,27.6997,11.68689,-7.951476,-16.51179,16.42023,-1.606775,-16.71321,8.867018,0.608835,4.435798,-9.764248,-12.98695,10.47837,-10.67063,-2.412451,17.32662,-33.33028,5.745022,7.457084,26.49119,8.766308,-7.750057,-1.606775,-7.1458,-24.66926,-13.28908,0.508125,4.637217,20.14649,31.12383,34.74937,-6.541543,19.84436,30.31815,24.07416,-16.20966,-18.22385,-4.527352,11.08263,-10.77134,5.140764,5.241474,7.960632,16.92378,-6.843671,14.50675,-3.117418,-11.57702,-7.649348,12.49256,20.95216,9.974823,15.61456,25.5848,-8.253605,31.72808,-6.541543,-2.211032,24.98054,6.04715,-13.59121,-0.096132,-14.39689,-8.555734,13.80179,-12.58412,29.8146,22.16068,-25.27352,8.766308,-3.117418,12.79469,11.68689,-5.735866,3.126574,13.29824
2.925154,-5.0309,-3.218128,20.65003,8.564889,2.018769,29.51247,-13.08766,3.93225,-18.62669,8.36347,19.94507,-5.635157,23.4699,3.83154,-44.30762,-18.7274,7.054246,8.665598,59.02037,-16.20966,14.40604,-0.096132,17.32662,23.16777,5.745022,-7.548638,-23.46075,14.40604,-5.635157,-16.91463,11.58618,5.946441,3.730831,-7.347219,-10.16709,7.759213,-7.649348,0.910964,-1.002518,-30.51041,3.630121,9.370565,22.96635,7.054246,-2.009613,-1.506066,-7.649348,-38.16434,-9.965667,-4.225223,1.817349,22.05997,32.23163,32.23163,-5.0309,38.1735,30.41886,23.67132,-6.239414,-20.43946,-6.440833,7.054246,-20.33875,5.644312,7.658503,8.464179,13.70108,-5.433738,3.630121,-2.71458,-8.455024,-7.548638,11.28405,20.04578,11.58618,16.92378,19.74365,-5.735866,26.99474,-5.836576,-6.440833,16.72236,6.752117,-11.57702,-0.196841,-11.47631,-7.850767,11.18334,-13.89334,23.36919,25.5848,-22.05081,4.637217,-8.052186,14.80888,12.99611,-8.958572,4.939345,10.27695
0.407416,-4.225223,-2.71458,18.33372,5.442893,4.032959,14.50675,-18.02243,-1.304646,-13.59121,7.759213,16.62165,-3.822385,26.49119,1.313802,-42.89769,-16.31037,0.105287,6.14786,56.80476,-17.21675,16.42023,-2.211032,12.59327,25.18196,0.004578,-5.836576,-39.27215,14.50675,-8.354315,-10.2678,12.49256,7.054246,4.838636,-8.656443,-6.037995,6.550698,-4.728771,1.011673,-15.6054,-27.08629,7.859922,7.255665,22.86564,4.335088,-3.419547,1.918059,-8.253605,-47.32891,-4.93019,-6.843671,2.320897,21.75784,33.03731,33.23873,-4.93019,40.69123,28.40467,20.54932,1.61593,-17.11604,-1.606775,1.112383,-21.14443,13.60037,8.36347,6.14786,4.536507,-5.433738,3.327993,-12.28199,-8.455024,-0.297551,4.133669,16.42023,18.33372,18.1323,12.8954,-3.016709,24.67842,-4.728771,-10.97276,12.08972,7.054246,-6.541543,-1.908904,-11.87915,-8.555734,12.29114,-12.78553,19.34081,16.62165,-25.67636,5.342183,-8.656443,17.83017,19.74365,1.817349,11.38476,6.852827
6.349279,-6.944381,4.637217,21.25429,5.241474,2.421607,18.93797,-14.90043,2.824445,-27.69055,8.564889,9.068437,-6.440833,29.10964,1.61593,-50.35019,-17.92172,2.623026,11.98901,50.66148,-14.29618,11.8883,-0.49897,11.78759,25.18196,-4.628061,-4.728771,-53.37148,16.0174,-11.67773,-12.58412,12.69398,9.974823,7.356374,-8.857862,-5.333028,3.730831,-0.297551,-1.405356,-26.58274,-22.25223,9.068437,3.83154,20.85145,1.213092,-5.836576,1.515221,-7.750057,-44.50904,-3.721676,-5.836576,5.241474,20.2472,28.7068,32.43305,-6.440833,35.25292,17.62875,11.18334,7.154955,-11.3756,-2.513161,-0.297551,-22.65507,16.42023,7.054246,7.457084,-1.506066,-6.642252,-0.196841,-7.750057,-16.51179,4.536507,1.817349,10.98192,21.355,19.03868,4.838636,-1.506066,19.54223,-1.606775,-10.16709,11.28405,6.04715,4.536507,-0.096132,-10.06638,-12.58412,13.70108,-10.56992,21.95926,9.370565,-27.28771,1.71664,-6.843671,9.874113,20.04578,5.745022,14.10391,0.205997
9.874113,-5.131609,9.672694,19.74365,6.752117,0.407416,22.66422,-11.17418,2.925154,-11.77844,7.759213,14.10391,-0.196841,26.28977,3.428702,-47.53033,-15.30327,15.61456,9.672694,62.34379,-12.98695,12.8954,-0.901808,12.19043,23.97345,-5.735866,-7.750057,-69.28359,11.58618,-9.965667,-14.39689,11.08263,11.08263,10.57908,-10.2678,-5.232319,5.040055,-0.196841,-4.82948,-23.86358,-15.50469,6.651408,5.040055,18.63584,1.61593,-7.750057,4.133669,-8.253605,-46.2211,-2.009613,-7.1458,5.040055,18.33372,24.27558,33.13802,-6.541543,34.74937,22.66422,10.47837,4.435798,-7.04509,-3.721676,-0.801099,-20.23804,20.75074,8.564889,8.36347,-8.555734,-3.218128,-5.131609,-1.002518,-17.01534,-2.211032,6.14786,4.939345,26.28977,20.2472,-6.037995,3.428702,16.52094,0.508125,-12.88624,29.61318,5.241474,23.87274,1.213092,-6.742962,-15.90753,13.29824,-12.08057,25.28267,11.98901,-29.10048,-3.419547,-4.628061,4.234379,23.97345,4.737926,15.81598,-4.225223
5.946441,-3.620966,10.98192,20.2472,11.38476,-0.398261,19.03868,-1.405356,-8.455024,-2.915999,5.342183,17.32662,-0.49897,26.49119,7.960632,-43.70336,-5.433738,10.27695,10.67979,61.23598,-13.99405,11.58618,-1.606775,12.29114,23.97345,-7.850767,-10.67063,-74.52048,12.39185,-7.649348,-14.79973,10.27695,14.80888,8.867018,-7.951476,-5.635157,3.428702,-2.211032,-3.520256,-29.90616,-11.47631,14.10391,5.241474,16.62165,1.71664,-5.735866,4.536507,-8.354315,-41.18563,-2.81529,-8.958572,0.709544,15.71527,12.59327,31.12383,-6.239414,22.05997,16.72236,11.48547,0.810254,-6.742962,0.910964,2.925154,-19.63378,21.95926,16.31952,7.054246,-17.01534,1.61593,-6.440833,-11.97986,-10.2678,-5.534447,12.59327,0.004578,31.32525,23.57061,-10.06638,3.428702,11.08263,-1.808194,-15.6054,34.95079,4.838636,32.23163,-0.700389,-4.728771,-14.69902,12.49256,-12.48341,29.8146,15.91669,-28.2948,-2.110323,-10.97276,2.320897,17.83017,5.140764,11.68689,-7.1458
-0.196841,-8.052186,8.464179,21.355,17.02449,2.824445,22.26139,2.925154,-16.41108,-6.138705,8.766308,22.96635,2.220188,25.5848,8.162051,-46.42252,-8.958572,2.925154,7.054246,64.5594,-14.19547,14.60746,4.435798,13.49966,25.88693,-10.67063,-13.89334,-71.70062,10.27695,-8.656443,-16.51179,10.67979,13.80179,5.040055,-2.915999,-5.937285,2.018769,-2.110323,-2.211032,-28.39551,-3.620966,11.8883,8.061341,15.41314,6.04715,-3.721676,7.356374,-5.937285,-35.94873,-4.527352,-8.656443,-2.311742,12.08972,7.759213,25.98764,-6.843671,8.967727,17.1252,14.30533,4.133669,-10.2678,4.032959,5.543603,-18.32456,14.80888,16.31952,3.83154,-26.48203,8.967727,-4.628061,-17.7203,-8.857862,-4.728771,12.08972,1.213092,37.87137,22.46281,-10.46922,-1.304646,6.550698,-2.110323,-13.59121,45.22316,6.550698,34.24582,-5.735866,2.421607,-14.4976,8.061341,-12.08057,28.50538,15.51385,-30.20829,-10.46922,-9.059281,-0.59968,13.70108,1.011673,13.09682,-6.742962
0.508125,-9.663539,7.054246,13.9025,17.93088,2.220188,12.19043,2.220188,-7.1458,-3.620966,12.39185,30.11673,9.169146,21.15358,6.248569,-44.50904,-4.023804,-1.304646,2.522316,62.04166,-10.87205,15.31243,5.140764,15.41314,25.78622,-12.18128,-15.30327,-73.21126,12.39185,-11.77844,-18.42527,10.67979,15.61456,3.428702,-2.71458,-2.915999,2.320897,-1.707485,-1.103227,-19.8352,0.910964,19.13939,8.061341,17.02449,6.651408,-4.426642,7.557793,-0.49897,-21.84939,-5.131609,-7.548638,-5.131609,13.29824,2.018769,24.77913,-9.764248,-10.56992,20.54932,17.72946,0.910964,-12.28199,3.730831,8.464179,-21.24514,18.83726,12.08972,0.105287,-34.94163,16.21881,4.435798,-11.77844,-9.562829,-2.311742,9.269856,0.608835,40.48982,20.65003,-9.059281,-4.527352,5.342183,-5.0309,-13.69192,51.36644,6.14786,28.50538,-10.06638,0.306706,-15.10185,5.946441,-10.77134,21.95926,8.665598,-33.83383,-13.79263,-3.318837,-0.901808,9.269856,0.205997,19.74365,-6.642252
-3.520256,-6.541543,4.133669,13.80179,18.43442,1.817349,17.62875,6.752117,-11.87915,-26.78416,17.32662,30.62028,9.169146,18.93797,8.464179,-46.12039,-11.27489,-0.49897,4.133669,59.82605,-10.56992,12.59327,10.67979,10.17624,21.75784,-13.89334,-12.78553,-64.44953,14.90959,-13.28908,-21.54726,10.47837,14.30533,5.745022,-3.419547,-4.124514,0.810254,2.119478,-2.915999,-8.455024,8.162051,13.9025,2.824445,15.21172,3.83154,-2.71458,2.723735,1.71664,-9.2607,-7.649348,-5.635157,-2.513161,10.57908,-3.117418,21.355,-12.98695,-17.41817,15.91669,14.30533,-0.096132,-9.2607,0.910964,12.39185,-22.45365,25.68551,7.658503,-2.613871,-40.58137,15.51385,5.543603,-15.50469,-19.63378,3.126574,3.83154,-4.023804,42.00046,14.90959,-4.325933,-2.009613,-1.002518,-4.023804,-11.57702,59.82605,-0.196841,24.87983,-14.69902,0.709544,-18.62669,1.918059,-11.87915,19.44152,7.255665,-35.24376,-14.69902,-0.901808,-3.923095,7.658503,-2.412451,22.76494,-7.347219
2.723735,-4.82948,4.536507,12.8954,26.28977,-2.311742,20.54932,4.939345,-13.08766,-14.09476,18.33372,27.6997,10.98192,14.90959,6.852827,-43.70336,-14.19547,9.974823,4.133669,64.25727,-13.59121,14.30533,13.39895,7.356374,20.75074,-16.00824,-11.97986,-50.4509,11.18334,-16.51179,-23.05791,12.08972,12.69398,13.70108,-1.606775,-4.023804,1.213092,0.810254,-1.405356,0.810254,8.766308,11.28405,1.213092,13.9025,6.953536,-0.59968,-1.808194,0.105287,0.508125,-9.864958,-0.901808,-3.721676,8.967727,-9.965667,24.57771,-6.742962,-15.00114,18.83726,15.61456,2.421607,-13.79263,-5.937285,11.28405,-21.9501,27.59899,6.852827,-8.253605,-39.47356,18.53513,3.025864,-20.03662,-18.52598,1.414511,3.428702,-5.635157,46.02884,11.18334,-5.836576,-0.801099,-0.49897,-7.750057,-9.36141,70.29984,-2.81529,26.5919,-15.70611,-0.196841,-17.11604,1.61593,-12.48341,24.17487,4.838636,-32.72602,-14.09476,4.838636,-0.700389,19.2401,-7.548638,29.00893,-1.506066
-2.009613,-0.700389,0.910964,11.28405,19.03868,-5.635157,21.25429,-2.915999,-10.2678,-1.908904,18.53513,35.45434,14.30533,12.39185,8.766308,-41.18563,-15.30327,12.49256,-1.203937,63.14946,-12.68483,11.28405,17.52804,8.967727,22.05997,-16.10895,-7.1458,-28.59693,6.349279,-14.39689,-24.16571,11.48547,14.30533,12.99611,-2.71458,-2.412451,-1.103227,2.421607,-3.318837,1.011673,9.571984,11.58618,-1.808194,12.19043,9.974823,-3.721676,-0.196841,-1.606775,2.522316,-10.46922,2.018769,-4.527352,6.852827,-14.29618,32.03021,-3.117418,-21.54726,20.95216,15.61456,5.241474,-24.36713,-6.440833,14.0032,-15.20256,30.41886,9.370565,-5.534447,-29.3019,13.49966,0.105287,-26.78416,-18.82811,4.335088,3.83154,-7.1458,48.04303,8.564889,-4.527352,3.327993,-5.433738,-11.17418,-6.138705,68.28565,-1.002518,28.60609,-18.22385,-0.196841,-12.78553,4.335088,-10.97276,25.78622,6.449988,-30.81254,-14.39689,5.140764,1.011673,12.8954,-4.426642,27.39757,-3.318837
-6.138705,-2.915999,2.723735,7.960632,16.21881,-8.152895,27.09545,0.306706,-3.721676,-0.297551,18.33372,29.10964,11.48547,11.58618,7.557793,-36.15015,-18.82811,13.70108,-3.419547,53.78347,-19.02953,12.19043,14.0032,9.874113,24.37629,-13.59121,-5.0309,-16.41108,3.83154,-10.77134,-25.47494,14.0032,13.19753,12.29114,0.205997,-1.808194,-0.196841,-0.801099,-7.04509,5.040055,14.10391,6.04715,-2.412451,14.20462,10.88121,-8.052186,3.83154,-2.110323,1.011673,-9.2607,3.428702,-1.506066,3.93225,-16.31037,29.41176,-4.225223,-28.79835,20.95216,12.08972,8.162051,-23.86358,-8.656443,21.25429,-9.864958,24.477,3.93225,-5.534447,-28.39551,15.31243,6.349279,-25.27352,-23.96429,2.623026,5.040055,-3.419547,49.75509,7.356374,-0.901808,0.910964,-6.138705,-10.77134,-6.541543,58.41611,3.529412,26.28977,-17.31746,-4.628061,-10.97276,5.543603,-8.253605,27.09545,0.105287,-29.60403,-7.850767,9.068437,-0.398261,9.068437,-2.81529,26.39048,-2.915999
-0.49897,-1.405356,-1.405356,7.255665,20.2472,-4.728771,16.31952,-4.325933,1.918059,-1.103227,12.39185,31.9295,11.08263,8.26276,8.162051,-29.80545,-22.35294,15.61456,-7.347219,42.00046,-17.51888,8.665598,12.79469,10.17624,22.56352,-11.87915,-6.340124,-11.67773,2.824445,-9.159991,-32.62532,19.84436,18.03159,12.79469,-1.203937,-1.304646,2.119478,-2.71458,-6.742962,2.018769,18.73655,10.17624,-3.016709,10.88121,8.867018,-22.45365,5.342183,1.011673,-0.297551,-6.037995,3.93225,2.119478,3.025864,-23.76288,25.78622,-5.635157,-20.23804,24.27558,13.29824,2.119478,-23.66217,-13.38979,25.08125,-9.864958,22.76494,-0.801099,-5.937285,-25.97848,18.33372,10.7805,-3.721676,-22.65507,-2.211032,4.536507,-3.620966,42.90684,6.550698,5.442893,7.255665,-11.57702,-8.958572,-0.801099,40.89265,5.342183,23.26848,-14.4976,-6.440833,-6.037995,5.644312,-10.87205,25.28267,-2.009613,-27.99268,-6.037995,18.33372,-1.707485,5.040055,-8.354315,24.67842,-1.908904
-3.923095,-3.318837,-10.67063,5.946441,15.71527,-2.513161,13.19753,-0.297551,-1.606775,1.515221,14.10391,29.21035,10.07553,9.471275,10.88121,-33.73312,-24.16571,9.874113,-13.28908,46.6331,-20.43946,6.449988,9.874113,11.28405,17.42733,-13.89334,-5.735866,-11.3756,1.515221,-4.426642,-33.12886,21.05287,20.44862,11.48547,-4.325933,-3.520256,5.040055,-2.613871,-8.857862,1.71664,20.34791,11.18334,-6.138705,6.550698,6.852827,-40.37995,5.745022,3.630121,0.508125,-5.433738,2.320897,2.623026,3.83154,-24.46784,25.78622,-10.36851,-9.059281,26.28977,10.88121,-7.447929,-19.73449,-14.09476,23.67132,-7.24651,23.36919,-3.117418,-6.440833,-12.18128,15.11101,11.8883,-1.908904,-22.05081,3.730831,-1.002518,-6.239414,33.23873,2.421607,16.1181,8.36347,-16.81392,-2.412451,-0.901808,19.94507,0.004578,20.34791,-14.79973,-6.944381,-8.757153,3.126574,-9.663539,28.20325,3.630121,-30.20829,-6.440833,18.03159,2.925154,2.018769,-15.80682,22.26139,-3.218128
-0.398261,-3.620966,-16.91463,6.14786,16.21881,1.817349,9.672694,1.313802,-5.836576,9.269856,17.22591,23.36919,8.867018,11.98901,12.59327,-33.73312,-18.42527,3.730831,-19.13024,51.66857,-23.36004,8.26276,11.68689,10.07553,16.72236,-18.12314,-5.836576,-11.07347,-2.110323,-3.117418,-28.79835,22.86564,23.16777,16.31952,-1.606775,-6.944381,5.140764,-4.426642,-3.117418,1.817349,18.73655,11.18334,-7.951476,1.313802,9.370565,-52.26368,-3.318837,4.637217,3.630121,-5.735866,1.918059,-1.103227,3.93225,-25.67636,27.80041,-10.87205,6.852827,26.28977,10.37766,-8.555734,-22.85649,-12.78553,19.34081,-8.455024,10.47837,-3.218128,-9.2607,1.313802,16.62165,10.27695,-6.642252,-17.31746,5.241474,-2.311742,-3.117418,15.51385,3.025864,23.97345,11.48547,-14.59831,-1.707485,0.407416,4.435798,-2.311742,19.74365,-16.10895,-1.203937,-12.08057,3.327993,-8.656443,30.01602,2.018769,-30.61112,-3.318837,23.57061,9.370565,9.068437,-18.62669,26.18906,-0.59968
-2.71458,-2.110323,-25.27352,9.169146,12.19043,-0.700389,11.38476,-4.225223,7.960632,14.50675,18.33372,31.22454,16.62165,9.370565,21.15358,-27.08629,-19.73449,1.918059,-19.73449,63.45159,-21.54726,6.953536,10.67979,10.37766,16.42023,-19.73449,-3.923095,-10.77134,-6.742962,3.227283,-27.28771,21.355,24.477,12.79469,-2.110323,-6.742962,-0.398261,-4.325933,1.414511,2.824445,21.25429,12.8954,-8.152895,-0.096132,9.068437,-60.11902,-3.520256,1.61593,0.004578,-6.541543,1.414511,-3.117418,0.205997,-22.75578,23.87274,-9.46212,12.39185,28.40467,14.30533,-6.742962,-20.43946,-10.46922,20.75074,-4.728771,-4.527352,-3.923095,-3.620966,12.99611,13.39895,11.58618,-10.36851,-16.00824,7.154955,-2.915999,-2.211032,-1.103227,4.637217,25.78622,10.07553,-12.18128,-5.0309,2.522316,1.213092,0.004578,22.76494,-15.70611,-6.440833,-11.97986,7.154955,-2.211032,30.72099,-3.822385,-25.47494,-3.016709,23.4699,8.464179,-0.398261,-20.8423,25.38338,-1.707485
-4.225223,-1.707485,-20.8423,1.515221,11.78759,-4.527352,18.73655,2.320897,22.86564,-1.203937,11.38476,27.6997,19.03868,11.18334,20.65003,-23.86358,-6.541543,2.623026,-20.33875,64.15656,-24.36713,8.061341,9.269856,9.672694,16.0174,-19.43236,1.414511,-9.864958,-8.656443,11.78759,-26.58274,20.65003,22.26139,14.40604,-0.196841,-9.159991,-7.347219,-7.04509,1.414511,3.025864,24.27558,12.69398,-7.347219,1.61593,8.26276,-54.17716,-4.023804,-1.405356,-3.419547,-7.1458,-0.096132,-4.325933,0.508125,-22.25223,18.233,-7.649348,19.13939,22.46281,14.10391,-2.211032,-12.58412,-11.07347,26.79332,-1.304646,-15.80682,-3.822385,-1.908904,10.7805,12.99611,16.0174,-14.69902,-15.80682,3.025864,2.220188,-2.009613,-20.64088,9.672694,26.89403,6.449988,-11.97986,-5.635157,3.630121,-0.901808,-4.426642,16.82307,-16.51179,-11.97986,-10.36851,7.457084,0.105287,28.20325,-3.721676,-26.58274,2.119478,21.65713,8.967727,-0.096132,-20.94301,21.85855,-2.81529
0.910964,0.105287,-18.22385,1.918059,20.44862,0.910964,10.88121,0.004578,10.57908,-16.31037,0.105287,26.69261,19.44152,7.457084,21.355,-27.99268,-13.28908,3.730831,-15.6054,61.84024,-24.46784,8.36347,7.759213,7.658503,15.0103,-19.53307,1.414511,-5.635157,-14.90043,14.60746,-26.58274,19.13939,22.05997,14.90959,-0.59968,-9.36141,-9.2607,-4.124514,0.810254,2.320897,26.69261,7.658503,-6.037995,2.824445,3.227283,-55.18425,-1.606775,-3.520256,-8.354315,-6.843671,-4.628061,-5.232319,1.414511,-19.43236,14.20462,-5.333028,21.75784,15.71527,14.70817,-2.211032,-10.2678,-11.67773,26.89403,4.637217,-28.39551,-1.103227,-0.59968,-2.613871,10.67979,19.64294,-14.09476,-11.17418,-1.002518,-0.49897,-7.951476,-29.70474,12.8954,24.37629,7.054246,-14.09476,-2.81529,7.356374,-3.016709,-2.110323,17.32662,-16.10895,-12.18128,-4.426642,11.68689,0.004578,27.49828,-3.318837,-27.38842,0.004578,24.37629,12.39185,2.824445,-21.54726,16.42023,-2.009613
6.953536,2.320897,-21.84939,5.241474,19.44152,-0.801099,7.960632,-3.822385,-19.63378,-9.36141,-21.54726,26.79332,14.80888,7.356374,20.65003,-35.44518,-10.97276,-1.002518,-16.00824,68.18494,-20.94301,10.7805,5.040055,8.665598,16.31952,-18.02243,2.723735,-6.440833,-20.23804,16.92378,-25.67636,18.03159,21.45571,12.99611,-2.915999,-8.958572,-7.548638,-1.002518,4.637217,-1.405356,26.79332,8.061341,-6.440833,6.651408,0.508125,-50.35019,0.306706,-3.822385,-2.311742,-8.354315,-7.750057,-9.159991,6.550698,-19.13024,14.70817,-5.635157,12.19043,12.79469,11.58618,-2.211032,-16.6125,-11.17418,23.36919,8.665598,-31.81964,0.105287,-1.002518,-14.90043,8.967727,22.46281,-14.29618,-8.253605,-0.801099,-2.915999,-9.46212,-33.5317,12.99611,19.13939,5.040055,-14.69902,-0.700389,6.04715,-4.023804,0.004578,15.21172,-10.16709,-15.30327,-6.440833,9.571984,5.140764,32.53376,-2.009613,-20.64088,-4.527352,24.87983,14.20462,0.306706,-24.87068,12.99611,-4.93019
6.248569,9.974823,-21.9501,10.27695,12.59327,-0.700389,14.70817,-6.541543,-49.94736,-4.93019,-28.99977,29.51247,9.974823,10.27695,26.69261,-47.93317,-9.562829,-3.218128,-19.73449,72.31403,-18.62669,12.8954,5.946441,10.17624,12.08972,-15.10185,3.126574,-5.433738,-19.63378,13.9025,-23.76288,18.43442,22.56352,13.80179,-1.002518,-10.77134,-5.534447,-0.901808,6.449988,-5.836576,27.39757,-0.398261,-7.347219,11.18334,-1.203937,-40.78279,0.709544,-2.110323,-3.016709,-9.46212,-10.06638,-8.253605,12.69398,-14.59831,12.8954,-8.555734,10.7805,15.31243,9.571984,-1.103227,-17.41817,-8.152895,16.31952,10.47837,-36.95582,-0.49897,-3.520256,-32.52461,7.356374,18.43442,-2.513161,-13.4905,-0.398261,-4.527352,-8.555734,-39.47356,11.08263,12.59327,3.227283,-15.00114,3.93225,6.752117,-6.239414,-0.398261,11.78759,-8.958572,-13.18837,-10.56992,9.974823,7.759213,28.60609,-2.110323,-16.20966,-6.843671,28.30396,17.72946,-0.901808,-27.79126,8.26276,-9.663539
6.752117,7.859922,-20.23804,14.10391,17.52804,-2.513161,6.04715,-10.77134,-64.65095,-4.527352,-44.30762,29.21035,11.8883,13.49966,34.54795,-57.70199,-8.857862,-2.81529,-13.18837,70.70268,-14.4976,10.07553,0.810254,8.564889,9.370565,-12.58412,2.522316,-8.555734,-19.63378,12.59327,-22.35294,21.85855,23.4699,12.29114,0.910964,-9.159991,-5.232319,0.004578,8.464179,-13.08766,30.41886,-3.923095,-3.117418,16.1181,-8.253605,-24.36713,1.817349,-4.628061,1.515221,-10.06638,-12.68483,-6.742962,9.169146,-13.18837,6.449988,-9.159991,16.1181,8.26276,14.70817,1.61593,-8.656443,-6.541543,19.64294,12.29114,-36.55299,-0.096132,-7.04509,-45.31472,8.464179,13.9025,-2.613871,-16.51179,2.119478,-5.0309,-4.225223,-37.56008,6.852827,8.665598,-1.304646,-16.71321,1.112383,7.457084,16.21881,-5.131609,13.39895,-2.412451,-15.80682,-9.965667,11.08263,7.759213,23.26848,-6.944381,-7.649348,-9.663539,34.54795,16.82307,-0.59968,-33.02815,10.88121,-10.36851
6.449988,7.960632,-12.18128,10.17624,18.233,-2.211032,12.29114,-4.628061,-59.41405,4.939345,-49.04097,26.79332,8.162051,18.43442,37.56924,-69.3843,-5.0309,-4.124514,-12.68483,65.76791,-11.07347,9.169146,0.004578,8.162051,7.255665,-10.16709,4.234379,-9.159991,-18.92882,13.60037,-24.26642,23.87274,27.09545,14.70817,2.824445,-13.89334,-3.620966,-1.002518,4.637217,-21.34585,31.82879,-4.023804,-3.620966,15.61456,-10.97276,-8.455024,2.119478,-4.023804,2.522316,-9.663539,-8.656443,-5.534447,5.845731,-8.857862,6.550698,-8.656443,30.72099,9.874113,19.64294,4.234379,-17.41817,-7.447929,22.46281,12.99611,-26.78416,4.536507,-9.2607,-53.97574,2.522316,9.974823,-3.218128,-17.31746,6.752117,-9.059281,-2.412451,-25.87777,4.335088,5.040055,-0.096132,-15.80682,-2.81529,9.169146,25.48409,-12.48341,11.58618,-1.908904,-19.13024,-9.864958,2.824445,6.04715,13.60037,-1.908904,-7.649348,-12.58412,36.76356,18.63584,3.126574,-34.33738,7.054246,-11.87915
9.269856,6.14786,-11.17418,5.241474,25.38338,-4.124514,12.08972,-5.131609,-54.98283,7.557793,-44.91188,23.97345,9.269856,16.42023,31.9295,-74.6212,-4.93019,-0.196841,-9.2607,65.86862,-10.77134,8.162051,1.918059,11.28405,6.349279,-8.958572,0.910964,-7.750057,-17.11604,10.67979,-23.15862,18.233,31.62738,13.09682,3.630121,-18.12314,-1.808194,3.529412,-3.419547,-23.15862,29.61318,-10.2678,-1.808194,16.92378,-16.31037,1.213092,4.838636,-3.620966,-0.196841,-5.836576,-8.253605,-5.937285,4.637217,-4.527352,6.550698,-11.07347,24.07416,11.08263,24.87983,2.320897,-18.02243,-11.17418,21.45571,17.42733,-18.42527,8.766308,-6.440833,-54.17716,-5.0309,12.49256,5.845731,-20.03662,9.169146,-16.31037,-4.728771,-6.037995,1.313802,3.730831,-5.333028,-17.51888,-0.196841,6.651408,40.08698,-10.67063,15.81598,-3.620966,-22.05081,-7.04509,3.93225,2.522316,11.18334,5.241474,-13.28908,-16.81392,32.83589,22.86564,-0.297551,-34.5388,3.630121,-12.28199
