"V3","V4","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
20.437622,1.696777,-43.255615,35.202026,10.592651,26.861572,49.798584,37.307739,-38.116455,-45.037842,29.803467,3.295898
20.437622,1.696777,-43.255615,35.202026,9.667969,26.861572,50.506592,37.307739,-38.116455,-48.080444,28.497314,3.295898
20.437622,1.696777,-43.255615,35.202026,9.667969,26.861572,50.506592,33.911133,-38.116455,-48.080444,28.497314,0.521851
18.981934,-1.174927,-47.494507,34.179688,9.667969,36.685181,50.506592,33.911133,-38.116455,-48.080444,28.497314,0.521851
18.981934,-1.174927,-47.494507,34.179688,9.667969,36.685181,50.582886,33.911133,-40.795898,-50.561523,27.886963,0.521851
18.981934,-1.174927,-47.494507,34.179688,8.056641,36.685181,50.582886,30.349731,-40.795898,-50.561523,27.886963,-2.297974
18.426514,-4.562378,-47.494507,33.862305,8.056641,36.685181,50.582886,30.349731,-40.795898,-50.561523,27.886963,-2.297974
18.426514,-4.562378,-51.812744,33.862305,8.056641,41.809082,49.920654,30.349731,-44.277954,-50.561523,27.630615,-2.297974
18.426514,-4.562378,-51.812744,33.862305,6.027222,41.809082,49.920654,26.916504,-44.277954,-52.416992,27.630615,-2.297974
18.426514,-8.358765,-51.812744,33.966064,6.027222,41.809082,49.920654,26.916504,-44.277954,-52.416992,27.630615,-5.325317
18.310547,-8.358765,-54.376221,33.966064,6.027222,43.490601,48.751831,26.916504,-47.891235,-52.416992,27.453613,-5.325317
18.310547,-8.358765,-54.376221,33.966064,3.829956,43.490601,48.751831,26.916504,-47.891235,-54.013062,27.453613,-5.325317
18.310547,-8.358765,-54.376221,34.09729,3.829956,43.490601,48.751831,24.111938,-47.891235,-54.013062,27.453613,-8.660889
18.121338,-12.29248,-52.96936,34.09729,3.829956,43.289185,47.091675,24.111938,-50.289917,-54.013062,27.453613,-8.660889
18.121338,-12.29248,-52.96936,34.09729,1.483154,43.289185,47.091675,24.111938,-50.289917,-56.07605,27.032471,-8.660889
18.121338,-12.29248,-52.96936,33.856201,1.483154,43.289185,47.091675,22.161865,-50.289917,-56.07605,27.032471,-12.158203
17.376709,-16.043091,-46.084595,33.856201,1.483154,42.507935,47.091675,22.161865,-49.551392,-56.07605,27.032471,-12.158203
17.376709,-16.043091,-46.084595,33.856201,-1.037598,42.507935,45.001221,22.161865,-49.551392,-59.069824,26.318359,-12.158203
17.376709,-16.043091,-46.084595,33.856201,-1.037598,42.507935,45.001221,21.170044,-49.551392,-59.069824,26.318359,-15.548706
15.933228,-19.519043,-33.648682,33.129883,-1.037598,41.732788,45.001221,21.170044,-49.551392,-59.069824,26.318359,-15.548706
15.933228,-19.519043,-33.648682,33.129883,-1.037598,41.732788,42.327881,21.170044,-44.342041,-62.680054,25.280762,-15.548706
15.933228,-19.519043,-33.648682,33.129883,-3.796387,41.732788,42.327881,20.806885,-44.342041,-62.680054,25.280762,-18.600464
13.858032,-22.808838,-33.648682,31.945801,-3.796387,41.732788,42.327881,20.806885,-44.342041,-62.680054,25.280762,-18.600464
13.858032,-22.808838,-17.407227,31.945801,-3.796387,41.040039,39.233398,20.806885,-34.307861,-62.680054,24.047852,-18.600464
13.858032,-22.808838,-17.407227,31.945801,-6.710815,41.040039,39.233398,20.758057,-34.307861,-65.432739,24.047852,-18.600464
13.858032,-26.2146,-17.407227,30.535889,-6.710815,41.040039,39.233398,20.758057,-34.307861,-65.432739,24.047852,-21.316528
11.480713,-26.2146,-0.234985,30.535889,-6.710815,40.203857,35.931396,20.758057,-20.797729,-65.432739,22.619629,-21.316528
11.480713,-26.2146,-0.234985,30.535889,-9.65271,40.203857,35.931396,20.758057,-20.797729,-65.109253,22.619629,-21.316528
11.480713,-26.2146,-0.234985,29.006958,-9.65271,40.203857,35.931396,20.53833,-20.797729,-65.109253,22.619629,-23.959351
9.04541,-29.84314,14.825439,29.006958,-9.65271,39.068604,33.013916,20.53833,-6.057739,-65.109253,22.619629,-23.959351
9.04541,-29.84314,14.825439,29.006958,-12.5,39.068604,33.013916,20.53833,-6.057739,-59.518433,21.032715,-23.959351
9.04541,-29.84314,14.825439,27.371216,-12.5,39.068604,33.013916,19.992065,-6.057739,-59.518433,21.032715,-26.913452
6.680298,-33.612061,25.735474,27.371216,-12.5,37.539673,33.013916,19.992065,7.2052,-59.518433,21.032715,-26.913452
6.680298,-33.612061,25.735474,27.371216,-15.2771,37.539673,30.838013,19.992065,7.2052,-47.631836,19.165039,-26.913452
6.680298,-33.612061,25.735474,27.371216,-15.2771,37.539673,30.838013,18.978882,7.2052,-47.631836,19.165039,-30.2948
4.248047,-37.161255,31.976318,25.476074,-15.2771,35.650635,30.838013,18.978882,7.2052,-47.631836,19.165039,-30.2948
4.248047,-37.161255,31.976318,25.476074,-15.2771,35.650635,29.638672,18.978882,17.202759,-30.169678,17.025757,-30.2948
4.248047,-37.161255,31.976318,25.476074,-18.041992,35.650635,29.638672,17.657471,17.202759,-30.169678,17.025757,-33.847046
1.535034,-40.197754,31.976318,23.202515,-18.041992,35.650635,29.638672,17.657471,17.202759,-30.169678,17.025757,-33.847046
1.535034,-40.197754,34.472656,23.202515,-18.041992,33.328247,29.101563,17.657471,23.245239,-30.169678,14.569092,-33.847046
1.535034,-40.197754,34.472656,23.202515,-20.88623,33.328247,29.101563,16.073608,23.245239,-9.579468,14.569092,-33.847046
1.535034,-42.697144,34.472656,20.501709,-20.88623,33.328247,29.101563,16.073608,23.245239,-9.579468,14.569092,-37.030029
-1.641846,-42.697144,34.820557,20.501709,-20.88623,30.554199,28.820801,16.073608,26.074219,-9.579468,11.953735,-37.030029
-1.641846,-42.697144,34.820557,20.501709,-23.727417,30.554199,28.820801,16.073608,26.074219,10.839844,11.953735,-37.030029
-1.641846,-42.697144,34.820557,17.547607,-23.727417,30.554199,28.820801,14.376831,26.074219,10.839844,11.953735,-39.511108
-5.187988,-45.101929,34.58252,17.547607,-23.727417,27.346802,28.219604,14.376831,26.931763,10.839844,11.953735,-39.511108
-5.187988,-45.101929,34.58252,17.547607,-26.428223,27.346802,28.219604,14.376831,26.931763,28.048706,9.255981,-39.511108
-5.187988,-45.101929,34.58252,14.511108,-26.428223,27.346802,28.219604,12.484741,26.931763,28.048706,9.255981,-41.433716
-8.868408,-47.952271,34.616089,14.511108,-26.428223,23.983765,28.219604,12.484741,27.230835,28.048706,9.255981,-41.433716
-8.868408,-47.952271,34.616089,14.511108,-28.820801,23.983765,27.157593,12.484741,27.230835,40.310669,6.613159,-41.433716
-8.868408,-47.952271,34.616089,14.511108,-28.820801,23.983765,27.157593,10.449219,27.230835,40.310669,6.613159,-43.563843
-12.307739,-51.593018,35.110474,11.587524,-28.820801,20.913696,27.157593,10.449219,27.230835,40.310669,6.613159,-43.563843
-12.307739,-51.593018,35.110474,11.587524,-28.820801,20.913696,25.6073,10.449219,27.612305,47.415161,3.952026,-43.563843
-12.307739,-51.593018,35.110474,11.587524,-30.908203,20.913696,25.6073,8.1604,27.612305,47.415161,3.952026,-46.670532
-15.356445,-55.52063,35.110474,8.74939,-30.908203,20.913696,25.6073,8.1604,27.612305,47.415161,3.952026,-46.670532
-15.356445,-55.52063,35.726929,8.74939,-30.908203,18.664551,23.934937,8.1604,28.28064,47.415161,1.217651,-46.670532
-15.356445,-55.52063,35.726929,8.74939,-32.827759,18.664551,23.934937,5.697632,28.28064,50.454712,1.217651,-46.670532
-15.356445,-58.453369,35.726929,5.908203,-32.827759,18.664551,23.934937,5.697632,28.28064,50.454712,1.217651,-50.894165
-18.093872,-58.453369,36.038208,5.908203,-32.827759,17.507935,22.262573,5.697632,28.796387,50.454712,-1.78833,-50.894165
-18.093872,-58.453369,36.038208,5.908203,-34.790039,17.507935,22.262573,5.697632,28.796387,50.9552,-1.78833,-50.894165
-18.093872,-58.453369,36.038208,2.89917,-34.790039,17.507935,22.262573,3.060913,28.796387,50.9552,-1.78833,-55.105591
-20.864868,-58.581543,35.696411,2.89917,-34.790039,17.410278,20.69397,3.060913,28.848267,50.9552,-1.78833,-55.105591
-20.864868,-58.581543,35.696411,2.89917,-36.819458,17.410278,20.69397,3.060913,28.848267,50.241089,-5.056763,-55.105591
-20.864868,-58.581543,35.696411,-0.286865,-36.819458,17.410278,20.69397,0.427246,28.848267,50.241089,-5.056763,-57.080078
-23.947144,-54.428101,34.542847,-0.286865,-36.819458,17.889404,20.69397,0.427246,28.112793,50.241089,-5.056763,-57.080078
-23.947144,-54.428101,34.542847,-0.286865,-38.787842,17.889404,18.972778,0.427246,28.112793,49.002075,-8.575439,-57.080078
-23.947144,-54.428101,34.542847,-0.286865,-38.787842,17.889404,18.972778,-2.224731,28.112793,49.002075,-8.575439,-54.244995
-27.398682,-45.526123,32.519531,-3.588867,-38.787842,18.389893,18.972778,-2.224731,28.112793,49.002075,-8.575439,-54.244995
-27.398682,-45.526123,32.519531,-3.588867,-38.787842,18.389893,16.967773,-2.224731,26.687622,47.402954,-12.121582,-54.244995
-27.398682,-45.526123,32.519531,-3.588867,-40.420532,18.389893,16.967773,-4.852295,26.687622,47.402954,-12.121582,-44.989014
-30.880737,-32.894897,32.519531,-6.820679,-40.420532,18.389893,16.967773,-4.852295,26.687622,47.402954,-12.121582,-44.989014
-30.880737,-32.894897,29.736328,-6.820679,-40.420532,18.414307,14.511108,-4.852295,24.588013,47.402954,-15.618896,-44.989014
-30.880737,-32.894897,29.736328,-6.820679,-41.674805,18.414307,14.511108,-7.626343,24.588013,45.272827,-15.618896,-44.989014
-30.880737,-18.640137,29.736328,-9.942627,-41.674805,18.414307,14.511108,-7.626343,24.588013,45.272827,-15.618896,-29.504395
-33.987427,-18.640137,26.376343,-9.942627,-41.674805,17.819214,11.834717,-7.626343,22.061157,45.272827,-19.033813,-29.504395
-33.987427,-18.640137,26.376343,-9.942627,-42.828369,17.819214,11.834717,-7.626343,22.061157,42.507935,-19.033813,-29.504395
-33.987427,-18.640137,26.376343,-12.985229,-42.828369,17.819214,11.834717,-10.53772,22.061157,42.507935,-19.033813,-10.079956
-36.453247,-5.331421,22.869873,-12.985229,-42.828369,16.720581,9.088135,-10.53772,19.116211,42.507935,-19.033813,-10.079956
-36.453247,-5.331421,22.869873,-12.985229,-44.470215,16.720581,9.088135,-10.53772,19.116211,39.065552,-22.583008,-10.079956
-36.453247,-5.331421,22.869873,-16.134644,-44.470215,16.720581,9.088135,-13.665771,19.116211,39.065552,-22.583008,9.814453
-38.568115,5.093384,19.7052,-16.134644,-44.470215,15.396118,9.088135,-13.665771,16.02478,39.065552,-22.583008,9.814453
-38.568115,5.093384,19.7052,-16.134644,-47.027588,15.396118,6.546021,-13.665771,16.02478,35.095215,-26.434326,9.814453
-38.568115,5.093384,19.7052,-16.134644,-47.027588,15.396118,6.546021,-16.796875,16.02478,35.095215,-26.434326,26.739502
-40.975952,11.82251,17.364502,-19.491577,-47.027588,13.983154,6.546021,-16.796875,16.02478,35.095215,-26.434326,26.739502
-40.975952,11.82251,17.364502,-19.491577,-47.027588,13.983154,4.122925,-16.796875,12.945557,30.752563,-30.715942,26.739502
-40.975952,11.82251,17.364502,-19.491577,-50.296021,13.983154,4.122925,-19.857788,12.945557,30.752563,-30.715942,38.601685
-44.366455,15.359497,17.364502,-23.019409,-50.296021,13.983154,4.122925,-19.857788,12.945557,30.752563,-30.715942,38.601685
-44.366455,15.359497,16.067505,-23.019409,-50.296021,12.503052,1.669312,-19.857788,10.317993,30.752563,-35.183716,38.601685
-44.366455,15.359497,16.067505,-23.019409,-53.07312,12.503052,1.669312,-22.686768,10.317993,26.296997,-35.183716,38.601685
-44.366455,16.96167,16.067505,-26.489258,-53.07312,12.503052,1.669312,-22.686768,10.317993,26.296997,-35.183716,45.114136
-48.632813,16.96167,15.72876,-26.489258,-53.07312,10.76355,-1.278687,-22.686768,8.355713,26.296997,-39.541626,45.114136
-48.632813,16.96167,15.72876,-26.489258,-53.439331,10.76355,-1.278687,-22.686768,8.355713,22.042847,-39.541626,45.114136
-48.632813,16.96167,15.72876,-29.702759,-53.439331,10.76355,-1.278687,-25.45166,8.355713,22.042847,-39.541626,47.561646
-52.69165,18.03894,15.930176,-29.702759,-53.439331,8.706665,-4.641724,-25.45166,7.266235,22.042847,-39.541626,47.561646
-52.69165,18.03894,15.930176,-29.702759,-49.389648,8.706665,-4.641724,-25.45166,7.266235,18.417358,-43.435669,47.561646
-52.69165,18.03894,15.930176,-32.559204,-49.389648,8.706665,-4.641724,-28.29895,7.266235,18.417358,-43.435669,47.814941
-54.455566,19.403076,16.213989,-32.559204,-49.389648,6.268311,-4.641724,-28.29895,6.787109,18.417358,-43.435669,47.814941
-54.455566,19.403076,16.213989,-32.559204,-39.834595,6.268311,-8.285522,-28.29895,6.787109,15.786743,-46.939087,47.814941
-54.455566,19.403076,16.213989,-32.559204,-39.834595,6.268311,-8.285522,-31.521606,6.787109,15.786743,-46.939087,47.485352
-51.745605,21.234131,16.146851,-35.284424,-39.834595,3.640747,-8.285522,-31.521606,6.787109,15.786743,-46.939087,47.485352
-51.745605,21.234131,16.146851,-35.284424,-39.834595,3.640747,-11.746216,-31.521606,6.634521,14.389038,-50.402832,47.485352
-51.745605,21.234131,16.146851,-35.284424,-25.192261,3.640747,-11.746216,-35.037231,6.634521,14.389038,-50.402832,47.30835
-43.148804,23.059082,16.146851,-38.171387,-25.192261,3.640747,-11.746216,-35.037231,6.634521,14.389038,-50.402832,47.30835
-43.148804,23.059082,15.582275,-38.171387,-25.192261,1.040649,-14.91394,-35.037231,6.237793,14.389038,-54.391479,47.30835
-43.148804,23.059082,15.582275,-38.171387,-7.458496,1.040649,-14.91394,-38.674927,6.237793,14.096069,-54.391479,47.30835
-43.148804,24.304199,15.582275,-41.45813,-7.458496,1.040649,-14.91394,-38.674927,6.237793,14.096069,-54.391479,47.277832
-28.95813,24.304199,14.508057,-41.45813,-7.458496,-1.394653,-17.74292,-38.674927,5.380249,14.096069,-59.005737,47.277832
-28.95813,24.304199,14.508057,-41.45813,10.501099,-1.394653,-17.74292,-38.674927,5.380249,14.526367,-59.005737,47.277832
-28.95813,24.304199,14.508057,-45.016479,10.501099,-1.394653,-17.74292,-41.937256,5.380249,14.526367,-59.005737,46.923828
-11.120605,24.487305,13.061523,-45.016479,10.501099,-3.78418,-20.675659,-41.937256,3.884888,14.526367,-59.005737,46.923828
-11.120605,24.487305,13.061523,-45.016479,25.924683,-3.78418,-20.675659,-41.937256,3.884888,15.109253,-63.653564,46.923828
-11.120605,24.487305,13.061523,-48.471069,25.924683,-3.78418,-20.675659,-44.659424,3.884888,15.109253,-63.653564,45.846558
7.321167,23.532104,11.349487,-48.471069,25.924683,-6.30188,-20.675659,-44.659424,1.989746,15.109253,-63.653564,45.846558
7.321167,23.532104,11.349487,-48.471069,37.145996,-6.30188,-23.956299,-44.659424,1.989746,15.396118,-66.668701,45.846558
7.321167,23.532104,11.349487,-48.471069,37.145996,-6.30188,-23.956299,-46.902466,1.989746,15.396118,-66.668701,43.859863
23.461914,21.630859,9.475708,-51.379395,37.145996,-9.152222,-23.956299,-46.902466,1.989746,15.396118,-66.668701,43.859863
23.461914,21.630859,9.475708,-51.379395,37.145996,-9.152222,-27.722168,-46.902466,-0.152588,15.136719,-66.162109,43.859863
23.461914,21.630859,9.475708,-51.379395,43.869019,-9.152222,-27.722168,-49.276733,-0.152588,15.136719,-66.162109,41.05835
35.446167,19.219971,9.475708,-53.704834,43.869019,-9.152222,-27.722168,-49.276733,-0.152588,15.136719,-66.162109,41.05835
35.446167,19.219971,7.449341,-53.704834,43.869019,-12.261963,-31.552124,-49.276733,-2.282715,15.136719,-60.403442,41.05835
35.446167,19.219971,7.449341,-53.704834,47.039795,-12.261963,-31.552124,-52.276611,-2.282715,14.367676,-60.403442,41.05835
35.446167,16.708374,7.449341,-55.844116,47.039795,-12.261963,-31.552124,-52.276611,-2.282715,14.367676,-60.403442,37.606812
43.032837,16.708374,5.31311,-55.844116,47.039795,-15.420532,-35.058594,-52.276611,-4.504395,14.367676,-48.947144,37.606812
43.032837,16.708374,5.31311,-55.844116,48.046875,-15.420532,-35.058594,-52.276611,-4.504395,13.208008,-48.947144,37.606812
43.032837,16.708374,5.31311,-58.544922,48.046875,-15.420532,-35.058594,-56.036377,-4.504395,13.208008,-48.947144,33.761597
47.171021,14.544678,3.02124,-58.544922,48.046875,-18.334961,-37.875366,-56.036377,-6.842041,13.208008,-48.947144,33.761597
47.171021,14.544678,3.02124,-58.544922,48.138428,-18.334961,-37.875366,-56.036377,-6.842041,11.798096,-32.775879,33.761597
47.171021,14.544678,3.02124,-62.161255,48.138428,-18.334961,-37.875366,-59.579468,-6.842041,11.798096,-32.775879,29.766846
49.398804,12.988281,0.567627,-62.161255,48.138428,-20.9198,-37.875366,-59.579468,-9.542847,11.798096,-32.775879,29.766846
49.398804,12.988281,0.567627,-62.161255,47.937012,-20.9198,-40.393066,-59.579468,-9.542847,10.137939,-14.251709,29.766846
49.398804,12.988281,0.567627,-62.161255,47.937012,-20.9198,-40.393066,-61.193848,-9.542847,10.137939,-14.251709,25.994873
50.952148,12.246704,-2.108765,-66.107178,47.937012,-23.318481,-40.393066,-61.193848,-9.542847,10.137939,-14.251709,25.994873
50.952148,12.246704,-2.108765,-66.107178,47.937012,-23.318481,-43.170166,-61.193848,-12.503052,8.227539,3.857422,25.994873
50.952148,12.246704,-2.108765,-66.107178,47.503662,-23.318481,-43.170166,-58.624268,-12.503052,8.227539,3.857422,22.808838
52.44751,12.258911,-2.108765,-68.554688,47.503662,-23.318481,-43.170166,-58.624268,-12.503052,8.227539,3.857422,22.808838
52.44751,12.258911,-4.983521,-68.554688,47.503662,-25.881958,-46.878052,-58.624268,-15.646362,8.227539,19.13147,22.808838
52.44751,12.258911,-4.983521,-68.554688,46.557617,-25.881958,-46.878052,-50.378418,-15.646362,6.060791,19.13147,22.808838
52.44751,12.802124,-4.983521,-67.5354,46.557617,-25.881958,-46.878052,-50.378418,-15.646362,6.060791,19.13147,20.53833
53.814697,12.802124,-8.010864,-67.5354,46.557617,-28.787231,-51.196289,-50.378418,-18.62793,6.060791,30.389404,20.53833
53.814697,12.802124,-8.010864,-67.5354,44.87915,-28.787231,-51.196289,-50.378418,-18.62793,3.741455,30.389404,20.53833
53.814697,12.802124,-8.010864,-61.065674,44.87915,-28.787231,-51.196289,-36.206055,-18.62793,3.741455,30.389404,19.256592
54.718018,13.442993,-11.09314,-61.065674,44.87915,-31.97937,-54.855347,-36.206055,-21.350098,3.741455,30.389404,19.256592
54.718018,13.442993,-11.09314,-61.065674,42.401123,-31.97937,-54.855347,-36.206055,-21.350098,1.382446,37.554932,19.256592
54.718018,13.442993,-11.09314,-48.50769,42.401123,-31.97937,-54.855347,-17.718506,-21.350098,1.382446,37.554932,18.783569
54.79126,13.769531,-14.050293,-48.50769,42.401123,-35.03418,-54.855347,-17.718506,-23.736572,1.382446,37.554932,18.783569
54.79126,13.769531,-14.050293,-48.50769,39.331055,-35.03418,-55.554199,-17.718506,-23.736572,-0.93689,41.558838,18.783569
54.79126,13.769531,-14.050293,-48.50769,39.331055,-35.03418,-55.554199,2.340698,-23.736572,-0.93689,41.558838,18.685913
53.918457,13.452148,-16.824341,-30.978394,39.331055,-37.573242,-55.554199,2.340698,-23.736572,-0.93689,41.558838,18.685913
53.918457,13.452148,-16.824341,-30.978394,39.331055,-37.573242,-51.269531,2.340698,-26.092529,-3.302002,43.484497,18.685913
53.918457,13.452148,-16.824341,-30.978394,35.964966,-37.573242,-51.269531,20.748901,-26.092529,-3.302002,43.484497,18.536377
52.053833,12.5,-16.824341,-11.212158,35.964966,-37.573242,-51.269531,20.748901,-26.092529,-3.302002,43.484497,18.536377
52.053833,12.5,-19.60144,-11.212158,35.964966,-39.492798,-40.927124,20.748901,-28.540039,-3.302002,44.293213,18.536377
52.053833,12.5,-19.60144,-11.212158,32.662964,-39.492798,-40.927124,35.180664,-28.540039,-5.813599,44.293213,18.536377
52.053833,11.065674,-19.60144,7.537842,32.662964,-39.492798,-40.927124,35.180664,-28.540039,-5.813599,44.293213,17.965698
49.298096,11.065674,-22.549438,7.537842,32.662964,-41.235352,-25.549316,35.180664,-31.262207,-5.813599,44.436646,17.965698
49.298096,11.065674,-22.549438,7.537842,29.730225,-41.235352,-25.549316,35.180664,-31.262207,-8.590698,44.436646,17.965698
49.298096,11.065674,-22.549438,22.558594,29.730225,-41.235352,-25.549316,44.500732,-31.262207,-8.590698,44.436646,16.885376
45.724487,9.484863,-25.796509,22.558594,29.730225,-43.463135,-7.647705,44.500732,-34.231567,-8.590698,44.436646,16.885376
45.724487,9.484863,-25.796509,22.558594,27.453613,-43.463135,-7.647705,44.500732,-34.231567,-11.529541,44.113159,16.885376
45.724487,9.484863,-25.796509,32.608032,27.453613,-43.463135,-7.647705,49.169922,-34.231567,-11.529541,44.113159,15.328979
41.583252,7.913208,-29.18396,32.608032,27.453613,-46.585083,-7.647705,49.169922,-37.902832,-11.529541,44.113159,15.328979
41.583252,7.913208,-29.18396,32.608032,25.98877,-46.585083,9.274292,49.169922,-37.902832,-14.471436,43.267822,15.328979
41.583252,7.913208,-29.18396,32.608032,25.98877,-46.585083,9.274292,50.363159,-37.902832,-14.471436,43.267822,13.467407
37.265015,6.35376,-32.409668,37.976074,25.98877,-50.079346,9.274292,50.363159,-37.902832,-14.471436,43.267822,13.467407
37.265015,6.35376,-32.409668,37.976074,25.98877,-50.079346,22.445679,50.363159,-40.975952,-17.221069,41.952515,13.467407
37.265015,6.35376,-32.409668,37.976074,25.384521,-50.079346,22.445679,49.588013,-40.975952,-17.221069,41.952515,11.447144
33.355713,4.580688,-32.409668,40.036011,25.384521,-50.079346,22.445679,49.588013,-40.975952,-17.221069,41.952515,11.447144
33.355713,4.580688,-35.20813,40.036011,25.384521,-52.432251,30.435181,49.588013,-43.807983,-17.221069,40.090942,11.447144
33.355713,4.580688,-35.20813,40.036011,25.448608,-52.432251,30.435181,47.814941,-43.807983,-19.781494,40.090942,11.447144
33.355713,2.407837,-35.20813,40.34729,25.448608,-52.432251,30.435181,47.814941,-43.807983,-19.781494,40.090942,9.384155
30.343628,2.407837,-37.692261,40.34729,25.448608,-51.419067,33.7677,47.814941,-46.853638,-19.781494,37.72583,9.384155
30.343628,2.407837,-37.692261,40.34729,25.872803,-51.419067,33.7677,47.814941,-46.853638,-22.329712,37.72583,9.384155
30.343628,2.407837,-37.692261,40.078735,25.872803,-51.419067,33.7677,45.593262,-46.853638,-22.329712,37.72583,7.272339
28.500366,-0.256348,-40.301514,40.078735,25.872803,-45.169067,33.996582,45.593262,-50.72937,-22.329712,37.72583,7.272339
28.500366,-0.256348,-40.301514,40.078735,26.242065,-45.169067,33.996582,45.593262,-50.72937,-25.143433,34.759521,7.272339
28.500366,-0.256348,-40.301514,39.624023,26.242065,-45.169067,33.996582,42.877197,-50.72937,-25.143433,34.759521,5.081177
27.603149,-3.173828,-43.667603,39.624023,26.242065,-33.047485,33.996582,42.877197,-55.245972,-25.143433,34.759521,5.081177
27.603149,-3.173828,-43.667603,39.624023,26.263428,-33.047485,33.157349,42.877197,-55.245972,-28.295898,31.268311,5.081177
27.603149,-3.173828,-43.667603,39.624023,26.263428,-33.047485,33.157349,39.645386,-55.245972,-28.295898,31.268311,2.658081
27.182007,-6.066895,-47.915649,38.919067,26.263428,-16.25061,33.157349,39.645386,-55.245972,-28.295898,31.268311,2.658081
27.182007,-6.066895,-47.915649,38.919067,26.263428,-16.25061,32.434082,39.645386,-59.191895,-31.640625,27.410889,2.658081
27.182007,-6.066895,-47.915649,38.919067,25.778198,-16.25061,32.434082,35.757446,-59.191895,-31.640625,27.410889,-0.094604
26.608276,-8.639526,-47.915649,37.680054,25.778198,-16.25061,32.434082,35.757446,-59.191895,-31.640625,27.410889,-0.094604
26.608276,-8.639526,-52.337646,37.680054,25.778198,2.520752,32.296753,35.757446,-60.98938,-31.640625,23.626709,-0.094604
26.608276,-8.639526,-52.337646,37.680054,24.829102,2.520752,32.296753,31.402588,-60.98938,-34.777832,23.626709,-0.094604
26.608276,-10.906982,-52.337646,35.791016,24.829102,2.520752,32.296753,31.402588,-60.98938,-34.777832,23.626709,-3.237915
25.521851,-10.906982,-55.227661,35.791016,24.829102,19.93103,32.211304,31.402588,-58.850098,-34.777832,20.349121,-3.237915
25.521851,-10.906982,-55.227661,35.791016,23.50769,19.93103,32.211304,31.402588,-58.850098,-37.454224,20.349121,-3.237915
25.521851,-10.906982,-55.227661,33.319092,23.50769,19.93103,32.211304,26.705933,-58.850098,-37.454224,20.349121,-6.64978
23.855591,-13.064575,-54.516602,33.319092,23.50769,33.31604,31.588745,26.705933,-51.504517,-37.454224,20.349121,-6.64978
23.855591,-13.064575,-54.516602,33.319092,21.932983,33.31604,31.588745,26.705933,-51.504517,-39.749146,18.023682,-6.64978
23.855591,-13.064575,-54.516602,30.480957,21.932983,33.31604,31.588745,22.009277,-51.504517,-39.749146,18.023682,-10.119629
21.841431,-15.432739,-48.617554,30.480957,21.932983,41.369629,31.588745,22.009277,-39.28833,-39.749146,18.023682,-10.119629
21.841431,-15.432739,-48.617554,30.480957,20.126343,41.369629,29.837036,22.009277,-39.28833,-42.169189,16.699219,-10.119629
21.841431,-15.432739,-48.617554,30.480957,20.126343,41.369629,29.837036,17.553711,-39.28833,-42.169189,16.699219,-13.397217
19.692993,-18.112183,-37.387085,27.444458,20.126343,44.506836,29.837036,17.553711,-39.28833,-42.169189,16.699219,-13.397217
19.692993,-18.112183,-37.387085,27.444458,20.126343,44.506836,26.971436,17.553711,-23.825073,-45.248413,16.244507,-13.397217
19.692993,-18.112183,-37.387085,27.444458,18.109131,44.506836,26.971436,13.769531,-23.825073,-45.248413,16.244507,-16.427612
17.529297,-20.97168,-37.387085,24.407959,18.109131,44.506836,26.971436,13.769531,-23.825073,-45.248413,16.244507,-16.427612
17.529297,-20.97168,-22.341919,24.407959,18.109131,44.165039,23.15979,13.769531,-7.833862,-45.248413,16.213989,-16.427612
17.529297,-20.97168,-22.341919,24.407959,15.875244,44.165039,23.15979,10.922241,-7.833862,-49.069214,16.213989,-16.427612
17.529297,-23.614502,-22.341919,21.511841,15.875244,44.165039,23.15979,10.922241,-7.833862,-49.069214,16.213989,-19.3573
15.19165,-23.614502,-6.335449,21.511841,15.875244,42.095947,18.95752,10.922241,6.286621,-49.069214,16.253662,-19.3573
15.19165,-23.614502,-6.335449,21.511841,13.485718,42.095947,18.95752,10.922241,6.286621,-52.749634,16.253662,-19.3573
15.19165,-23.614502,-6.335449,19.046021,13.485718,42.095947,18.95752,9.341431,6.286621,-52.749634,16.253662,-22.549438
12.521362,-25.830078,7.601929,19.046021,13.485718,39.532471,14.678955,9.341431,16.848755,-52.749634,16.253662,-22.549438
12.521362,-25.830078,7.601929,19.046021,11.004639,39.532471,14.678955,9.341431,16.848755,-54.586792,16.033936,-22.549438
12.521362,-25.830078,7.601929,17.282104,11.004639,39.532471,14.678955,8.917236,16.848755,-54.586792,16.033936,-26.095581
9.414673,-27.685547,17.288208,17.282104,11.004639,36.972046,14.678955,8.917236,23.748779,-54.586792,16.033936,-26.095581
9.414673,-27.685547,17.288208,17.282104,8.499146,36.972046,10.821533,8.917236,23.748779,-52.508545,15.496826,-26.095581
9.414673,-27.685547,17.288208,17.282104,8.499146,36.972046,10.821533,9.423828,23.748779,-52.508545,15.496826,-29.940796
6.018066,-29.690552,22.149658,16.436768,8.499146,34.234619,10.821533,9.423828,23.748779,-52.508545,15.496826,-29.940796
6.018066,-29.690552,22.149658,16.436768,5.953979,34.234619,7.559204,9.423828,27.72522,-45.10498,14.572144,-29.940796
6.018066,-29.690552,22.149658,16.436768,5.953979,34.234619,7.559204,10.238647,27.72522,-45.10498,14.572144,-33.712769
