"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
67.871094,-44.87915,74.703979,57.089233,-49.835205,-50.311279,64.810181,70.510864,33.795166,54.101563,21.066284,15.112305,19.412231,-0.216675,9.060669,-61.068726,-7.809448,-4.211426,-9.744263,-58.355713,37.710571,13.12561,53.668213,61.193848,17.434692,-46.386719,-60.455322,-51.989746,33.200073,-48.76709,38.540649,-26.672363,-14.154053,-9.527588,-59.164429,-29.098511,10.067749,-58.36792,10.522461,-58.624268,-41.110229,-35.092163,-7.08313,3.112793,13.967896,-37.075806,12.033081,39.794922,21.37146,21.786499,-39.041138,-63.68103,-35.183716,15.112305,-46.624756,-29.678345,58.685303,9.655762,18.322754,10.412598,13.912964,37.380981,-54.437256,-15.762329,-12.045288,9.500122,8.444214,-7.290649,-63.830566,2.920532,-33.743286,-0.085449,32.846069,-46.334839,12.57019,22.906494,60.400391,-17.422485,18.875122,-17.703247,-15.411377,-6.70166,5.734253,-42.358398,44.064331,-52.67334,-5.618286,-66.894531,-45.401001,35.339355,21.722412,25.784302,13.806152,41.314697,-10.736084,-28.274536,37.930298,-31.466675,50.375366,49.508667
73.248291,-48.48938,74.703979,57.089233,-49.835205,-50.311279,64.810181,70.510864,33.795166,54.101563,21.066284,15.112305,19.412231,24.911499,7.15332,-61.068726,-7.809448,-4.211426,-9.744263,-58.355713,42.08374,13.12561,53.668213,61.193848,15.817261,-46.386719,-60.455322,-51.989746,44.519043,-48.76709,38.540649,-29.766846,-17.25769,-12.020874,-60.546875,-29.098511,10.067749,-58.36792,10.522461,-58.624268,-41.110229,-35.092163,-9.640503,3.112793,13.967896,-40.499878,12.033081,39.794922,21.37146,21.786499,-39.041138,-63.68103,-35.183716,15.112305,-46.624756,-32.080078,58.685303,9.655762,18.322754,10.412598,13.912964,37.380981,-54.437256,-15.762329,1.040649,9.500122,5.010986,-9.741211,-63.830566,2.920532,-33.743286,-0.085449,32.846069,-30.184937,11.535645,22.906494,60.400391,-17.422485,29.89502,-21.109009,6.268311,-9.683228,3.036499,-45.910645,44.064331,-52.67334,-5.618286,-66.894531,-45.401001,35.339355,21.722412,25.784302,13.806152,41.314697,-10.736084,-28.274536,37.930298,-31.466675,50.375366,49.508667
73.248291,-48.48938,74.679565,57.089233,-56.277466,-50.311279,64.810181,70.803833,29.537964,50.15564,17.919922,15.112305,19.412231,24.911499,7.15332,-61.068726,-7.809448,-4.211426,-9.744263,-58.355713,42.08374,13.653564,51.672363,60.610962,15.817261,-46.386719,-59.634399,-51.989746,44.519043,-48.76709,39.883423,-29.766846,-17.25769,-12.020874,-60.546875,-32.849121,8.584595,-61.828613,10.522461,-63.171387,-17.56897,-38.198853,-9.640503,16.625977,13.967896,-40.499878,12.033081,39.794922,21.37146,21.786499,-39.041138,-63.68103,-35.183716,14.205933,-30.883789,-32.080078,58.685303,10.247803,18.322754,10.412598,14.047241,37.380981,-54.437256,-19.338989,1.040649,9.500122,5.010986,-9.741211,-53.051758,0.55542,-33.743286,-0.085449,32.846069,-30.184937,11.535645,22.906494,60.400391,-17.422485,29.89502,-21.109009,6.268311,-9.683228,3.036499,-45.910645,43.762207,-55.847168,-5.618286,-66.894531,-45.401001,35.339355,21.722412,25.784302,13.806152,41.314697,-12.786865,-31.591797,37.930298,-31.466675,48.861694,47.37854
73.248291,-48.48938,74.679565,52.972412,-56.277466,-28.588867,62.200928,70.803833,29.537964,50.15564,17.919922,15.090942,18.960571,24.911499,7.15332,-61.068726,-7.809448,-7.2052,16.064453,-63.818359,42.08374,13.653564,51.672363,60.610962,15.817261,-46.386719,-59.634399,-48.550415,44.519043,-48.76709,39.883423,-29.766846,-17.25769,-12.020874,-60.546875,-32.849121,8.584595,-61.828613,10.220337,-63.171387,-17.56897,-38.198853,-9.640503,16.625977,11.376953,-40.499878,9.823608,38.479614,18.692017,17.428589,-42.831421,-67.724609,-38.388062,14.205933,-30.883789,-32.080078,56.283569,10.247803,14.709473,7.843018,14.047241,41.262817,-58.050537,-19.338989,1.040649,8.883667,5.010986,-9.741211,-53.051758,0.55542,-33.743286,-2.349854,32.693481,-30.184937,11.535645,22.906494,60.400391,-20.327759,29.89502,-21.109009,6.268311,-9.683228,3.036499,-45.910645,43.762207,-55.847168,-8.538818,-69.976807,-47.634888,32.476807,21.722412,24.484253,13.336182,36.856079,-12.786865,-31.591797,35.284424,-36.126709,48.861694,47.37854
73.248291,-51.629639,74.679565,52.972412,-56.277466,-28.588867,62.200928,70.803833,29.537964,50.15564,17.919922,15.090942,18.960571,45.648193,5.020142,-46.136475,-11.453247,-7.2052,16.064453,-63.818359,43.1427,13.653564,51.672363,60.610962,14.065552,-47.845459,-59.634399,-48.550415,51.306152,-53.393555,39.883423,-29.766846,-20.028687,-14.685059,-62.246704,-32.849121,8.584595,-61.828613,10.220337,-63.171387,-17.56897,-38.198853,-12.176514,16.625977,11.376953,-44.692993,9.823608,38.479614,18.692017,17.428589,-42.831421,-67.724609,-38.388062,14.205933,-30.883789,-34.686279,56.283569,10.247803,14.709473,7.843018,14.047241,41.262817,-58.050537,-19.338989,11.505127,8.883667,5.010986,-12.319946,-53.051758,0.55542,-35.913086,-2.349854,32.693481,-11.679077,9.87854,21.94519,59.289551,-20.327759,29.89502,-24.200439,25.45166,-12.902832,0.396729,-49.34082,43.762207,-55.847168,-8.538818,-69.976807,-47.634888,32.476807,20.93811,24.484253,13.336182,36.856079,-12.786865,-31.591797,35.284424,-36.126709,48.861694,47.37854
74.621582,-51.629639,74.679565,52.972412,-61.907959,-28.588867,62.200928,70.803833,25.90332,45.132446,15.12146,15.090942,18.960571,45.648193,5.020142,-46.136475,-11.453247,-7.2052,16.064453,-63.818359,43.1427,14.459229,49.536133,59.664917,14.065552,-47.845459,-54.019165,-48.550415,51.306152,-53.393555,41.162109,-32.91626,-20.028687,-14.685059,-62.246704,-36.773682,6.570435,-63.314819,10.220337,-65.548706,7.211304,-40.615845,-12.176514,16.625977,11.376953,-44.692993,9.823608,38.479614,18.692017,17.428589,-42.831421,-67.724609,-38.388062,14.205933,-11.886597,-34.686279,56.283569,10.247803,14.709473,7.843018,13.607788,41.262817,-58.050537,-22.744751,11.505127,8.883667,1.470947,-12.319946,-53.051758,-1.644897,-35.913086,-2.349854,32.693481,-11.679077,9.87854,21.94519,59.289551,-20.327759,37.756348,-24.200439,25.45166,-12.902832,0.396729,-49.34082,43.173218,-60.229492,-8.538818,-69.976807,-47.634888,32.476807,20.93811,24.484253,13.336182,36.856079,-12.786865,-34.738159,35.284424,-36.126709,48.861694,44.580078
74.621582,-51.629639,72.302246,48.046875,-61.907959,-2.389526,58.078003,70.635986,25.90332,45.132446,15.12146,14.233398,17.58728,45.648193,5.020142,-46.136475,-11.453247,-7.2052,38.006592,-69.104004,43.1427,14.459229,49.536133,59.664917,14.065552,-47.845459,-54.019165,-38.748169,51.306152,-53.393555,41.162109,-32.91626,-20.028687,-14.685059,-62.246704,-36.773682,6.570435,-63.314819,10.516357,-65.548706,7.211304,-40.615845,-12.176514,26.553345,8.724976,-44.692993,9.823608,38.479614,17.712402,13.85498,-46.331787,-69.500732,-41.906738,14.126587,-11.886597,-34.686279,53.039551,10.244751,12.04834,5.361938,13.607788,42.550659,-60.452271,-22.744751,11.505127,7.751465,1.470947,-12.319946,-37.04834,-1.644897,-35.913086,-4.577637,32.617188,-11.679077,9.87854,21.94519,59.289551,-20.327759,37.756348,-24.200439,25.45166,-12.902832,0.396729,-49.34082,43.173218,-60.229492,-11.37085,-68.545532,-49.563599,30.484009,20.93811,24.484253,13.336182,32.226563,-14.831543,-34.738159,35.284424,-36.126709,46.871948,44.580078
74.621582,-51.629639,72.302246,48.046875,-61.907959,-2.389526,58.078003,70.635986,25.90332,45.132446,15.12146,14.233398,17.58728,59.506226,2.322388,-23.510742,-15.072632,-10.385132,38.006592,-69.104004,42.678833,14.459229,49.536133,59.664917,12.054443,-49.966431,-54.019165,-38.748169,54.827881,-56.96106,41.162109,-32.91626,-20.028687,-14.685059,-63.018799,-36.773682,6.570435,-63.314819,10.516357,-65.548706,7.211304,-40.615845,-14.804077,26.553345,8.724976,-48.532104,7.192993,36.203003,17.712402,13.85498,-46.331787,-69.500732,-41.906738,14.126587,-11.886597,-34.686279,53.039551,10.244751,12.04834,5.361938,13.607788,42.550659,-60.452271,-22.744751,18.365479,7.751465,1.470947,-14.892578,-37.04834,-1.644897,-37.503052,-4.577637,32.617188,6.393433,7.717896,20.910645,57.385254,-23.156738,37.756348,-24.200439,39.938354,-16.329956,-2.096558,-52.261353,43.173218,-60.229492,-11.37085,-68.545532,-49.563599,30.484009,19.830322,22.573853,12.124634,32.226563,-14.831543,-34.738159,32.70874,-40.46936,46.871948,44.580078
73.776245,-53.918457,72.302246,48.046875,-64.596558,-2.389526,58.078003,70.635986,25.90332,45.132446,12.72583,14.233398,17.58728,59.506226,2.322388,-23.510742,-15.072632,-10.385132,38.006592,-69.104004,42.678833,15.164185,47.421265,59.002686,12.054443,-49.966431,-43.215942,-38.748169,54.827881,-56.96106,42.199707,-36.288452,-22.70813,-17.434692,-63.018799,-36.773682,4.23584,-60.766602,10.516357,-65.548706,28.997803,-42.315674,-14.804077,26.553345,8.724976,-48.532104,7.192993,36.203003,17.712402,13.85498,-46.331787,-69.500732,-41.906738,14.126587,-11.886597,-36.959839,53.039551,10.244751,12.04834,5.361938,12.512207,42.550659,-60.452271,-25.924683,18.365479,7.751465,-2.127075,-14.892578,-37.04834,-1.644897,-37.503052,-4.577637,32.617188,6.393433,7.717896,20.910645,57.385254,-23.156738,42.764282,-27.102661,39.938354,-16.329956,-2.096558,-52.261353,42.556763,-64.904785,-11.37085,-68.545532,-49.563599,30.484009,19.830322,22.573853,12.124634,32.226563,-14.831543,-34.738159,32.70874,-40.46936,46.871948,44.580078
73.776245,-53.918457,69.302368,48.046875,-64.596558,23.498535,52.563477,69.421387,22.763062,39.440918,12.72583,12.649536,15.530396,59.506226,2.322388,-23.510742,-15.072632,-10.385132,38.006592,-70.69397,42.678833,15.164185,47.421265,59.002686,12.054443,-49.966431,-43.215942,-38.748169,54.827881,-56.96106,42.199707,-36.288452,-22.70813,-17.434692,-63.018799,-41.122437,4.23584,-60.766602,10.958862,-63.05542,28.997803,-42.315674,-14.804077,32.525635,6.115723,-48.532104,7.192993,36.203003,17.605591,11.288452,-49.298096,-66.384888,-45.495605,14.437866,7.287598,-36.959839,49.227905,9.58252,12.04834,2.947998,12.512207,42.550659,-59.399414,-25.924683,18.365479,7.751465,-2.127075,-14.892578,-17.816162,-3.799438,-37.503052,-4.577637,32.220459,6.393433,7.717896,20.910645,57.385254,-23.156738,42.764282,-27.102661,39.938354,-16.329956,-2.096558,-52.261353,42.556763,-64.904785,-11.37085,-60.272217,-52.087402,29.428101,19.830322,22.573853,12.124634,27.511597,-17.068481,-37.503052,32.70874,-40.46936,44.436646,41.275024
73.776245,-53.918457,69.302368,42.068481,-64.596558,23.498535,52.563477,69.421387,22.763062,39.440918,12.72583,12.649536,15.530396,66.28418,-0.933838,3.140259,-18.35022,-13.931274,52.996826,-70.69397,41.799927,15.164185,47.421265,59.002686,9.735107,-53.134155,-43.215942,-22.955322,56.436157,-57.244873,42.199707,-36.288452,-22.70813,-17.434692,-61.282349,-41.122437,4.23584,-60.766602,10.958862,-63.05542,28.997803,-42.315674,-17.617798,32.525635,6.115723,-50.125122,4.116821,33.157349,17.605591,11.288452,-49.298096,-66.384888,-45.495605,14.437866,7.287598,-36.959839,49.227905,9.58252,10.531616,2.947998,12.512207,42.745972,-59.399414,-25.924683,21.847534,6.35376,-2.127075,-17.153931,-17.816162,-3.799438,-38.809204,-6.87561,32.220459,21.829224,5.26123,19.586182,54.763794,-25.735474,42.764282,-27.102661,39.938354,-16.329956,-4.498291,-54.553223,42.556763,-64.904785,-14.160156,-60.272217,-52.087402,29.428101,18.359375,20.318604,10.379028,27.511597,-17.068481,-37.503052,30.59082,-44.363403,44.436646,41.275024
71.902466,-55.639648,69.302368,42.068481,-62.176514,23.498535,52.563477,69.421387,22.763062,39.440918,12.72583,12.649536,15.530396,66.28418,-0.933838,3.140259,-18.35022,-13.931274,52.996826,-70.69397,41.799927,15.164185,45.071411,58.389282,9.735107,-53.134155,-43.215942,-22.955322,56.436157,-57.244873,42.770386,-39.916992,-25.55542,-20.153809,-61.282349,-41.122437,4.23584,-52.792358,10.958862,-63.05542,28.997803,-43.753052,-17.617798,32.525635,6.115723,-50.125122,4.116821,33.157349,17.605591,11.288452,-49.298096,-66.384888,-45.495605,14.437866,7.287598,-38.751221,49.227905,9.58252,10.531616,2.947998,12.512207,42.745972,-59.399414,-28.942871,21.847534,6.35376,-5.584717,-17.153931,-17.816162,-3.799438,-38.809204,-6.87561,32.220459,21.829224,5.26123,19.586182,54.763794,-25.735474,45.599365,-30.041504,49.188232,-19.775391,-4.498291,-54.553223,42.556763,-67.504883,-14.160156,-60.272217,-52.087402,29.428101,18.359375,20.318604,10.379028,27.511597,-17.068481,-37.503052,30.59082,-44.363403,44.436646,41.275024
71.902466,-55.639648,66.326904,42.068481,-62.176514,44.589233,46.304321,66.601563,19.955444,33.758545,10.656738,10.665894,13.180542,66.28418,-0.933838,3.140259,-18.35022,-13.931274,52.996826,-70.69397,41.799927,15.350342,45.071411,58.389282,9.735107,-53.134155,-28.268433,-22.955322,56.436157,-57.244873,42.770386,-39.916992,-25.55542,-20.153809,-61.282349,-45.803833,1.675415,-52.792358,11.120605,-53.765869,44.845581,-43.753052,-17.617798,35.455322,3.555298,-50.125122,4.116821,33.157349,17.605591,11.288452,-51.855469,-56.524658,-48.672485,14.63623,23.867798,-38.751221,44.937134,8.441162,10.531616,2.947998,11.04126,42.745972,-52.978516,-28.942871,21.847534,6.35376,-5.584717,-17.153931,1.956177,-6.097412,-38.809204,-6.87561,32.220459,21.829224,5.26123,19.586182,54.763794,-25.735474,45.599365,-30.041504,49.188232,-19.775391,-4.498291,-54.553223,41.586304,-67.504883,-14.160156,-60.272217,-55.749512,29.159546,18.359375,20.318604,10.379028,22.897339,-19.659424,-39.819336,30.59082,-44.363403,41.622925,37.661743
71.902466,-55.639648,66.326904,35.272217,-62.176514,44.589233,46.304321,66.601563,19.955444,33.758545,10.656738,10.665894,13.180542,66.28418,-4.577637,28.918457,-21.246338,-17.764282,60.391235,-64.761353,41.104126,15.350342,45.071411,58.389282,9.735107,-56.954956,-28.268433,-3.289795,56.436157,-52.124023,42.770386,-39.916992,-25.55542,-20.153809,-61.282349,-45.803833,1.675415,-52.792358,11.120605,-53.765869,44.845581,-43.753052,-20.492554,35.455322,3.555298,-47.381592,0.836182,29.592896,17.483521,9.777832,-51.855469,-56.524658,-48.672485,14.63623,23.867798,-38.751221,44.937134,8.441162,10.064697,0.534058,11.04126,42.999268,-52.978516,-28.942871,23.153687,4.769897,-5.584717,-19.168091,1.956177,-6.097412,-40.518188,-9.658813,31.37207,21.829224,2.62146,17.977905,51.40686,-28.02124,45.599365,-30.041504,49.188232,-19.775391,-4.498291,-56.680298,41.586304,-67.504883,-16.900635,-44.711304,-55.749512,29.159546,16.702271,17.871094,8.508301,22.897339,-19.659424,-39.819336,29.260254,-47.961426,41.622925,37.661743
69.390869,-57.644653,66.326904,35.272217,-62.176514,44.589233,46.304321,66.601563,19.955444,33.758545,10.656738,10.665894,13.180542,67.7948,-4.577637,28.918457,-21.246338,-17.764282,60.391235,-64.761353,41.104126,15.350342,45.071411,58.389282,7.070923,-56.954956,-28.268433,-3.289795,57.125854,-52.124023,42.642212,-43.496704,-28.7323,-22.674561,-55.554199,-45.803833,1.675415,-39.367676,11.120605,-53.765869,44.845581,-43.753052,-20.492554,35.455322,3.555298,-47.381592,0.836182,29.592896,17.483521,9.777832,-51.855469,-56.524658,-48.672485,14.63623,23.867798,-40.087891,44.937134,8.441162,10.064697,0.534058,11.04126,42.999268,-52.978516,-28.942871,23.153687,4.769897,-8.898926,-19.168091,1.956177,-6.097412,-40.518188,-9.658813,31.37207,33.474731,2.62146,17.977905,51.40686,-28.02124,47.180176,-33.300781,54.156494,-23.046875,-6.930542,-56.680298,41.586304,-67.504883,-16.900635,-44.711304,-55.749512,29.159546,16.702271,17.871094,8.508301,22.897339,-19.659424,-39.819336,29.260254,-47.961426,41.622925,37.661743
69.390869,-57.644653,63.113403,35.272217,-53.503418,44.589233,40.12146,62.060547,17.474365,28.62854,8.776855,8.465576,10.891724,67.7948,-4.577637,28.918457,-21.246338,-17.764282,60.391235,-64.761353,41.104126,15.008545,41.946411,57.437134,7.070923,-56.954956,-11.535645,-3.289795,57.125854,-52.124023,42.642212,-43.496704,-28.7323,-22.674561,-55.554199,-50.466919,-1.052856,-39.367676,10.687256,-37.667847,54.016113,-45.812988,-20.492554,36.737061,1.077271,-47.381592,0.836182,29.592896,17.483521,9.777832,-51.855469,-39.746094,-51.171875,14.425659,36.141968,-40.087891,40.313721,6.893921,10.064697,0.534058,9.197998,42.999268,-40.475464,-32.077026,23.153687,4.769897,-8.898926,-19.168091,19.711304,-8.584595,-40.518188,-9.658813,31.37207,33.474731,2.62146,17.977905,51.40686,-28.02124,47.180176,-33.300781,54.156494,-23.046875,-6.930542,-56.680298,40.023804,-65.280151,-16.900635,-44.711304,-55.749512,29.110718,16.702271,17.871094,8.508301,18.658447,-22.43042,-41.928101,29.260254,-47.961426,38.497925,34.09729
69.390869,-57.644653,63.113403,28.094482,-53.503418,58.331299,40.12146,62.060547,17.474365,28.62854,8.776855,8.465576,10.891724,67.7948,-4.577637,49.353027,-23.831177,-21.722412,61.941528,-49.316406,41.104126,15.008545,41.946411,57.437134,7.070923,-59.899902,-11.535645,16.983032,57.125854,-40.698242,42.642212,-43.496704,-28.7323,-22.674561,-55.554199,-50.466919,-1.052856,-39.367676,10.687256,-37.667847,54.016113,-45.812988,-20.492554,36.737061,1.077271,-47.381592,-2.511597,26.028442,16.85791,9.185791,-54.598999,-39.746094,-51.171875,14.425659,36.141968,-40.087891,40.313721,6.893921,10.342407,-2.047729,9.197998,43.518066,-40.475464,-32.077026,23.153687,3.02124,-8.898926,-19.168091,19.711304,-8.584595,-43.109131,-12.823486,30.072021,33.474731,2.62146,16.168213,47.323608,-30.276489,47.180176,-33.300781,54.156494,-23.046875,-6.930542,-56.680298,40.023804,-65.280151,-19.824219,-23.55957,-60.26001,29.110718,14.859009,15.621948,6.546021,18.658447,-22.43042,-41.928101,28.677368,-51.528931,38.497925,34.09729
66.168213,-60.806274,63.113403,28.094482,-53.503418,58.331299,40.12146,62.060547,17.474365,28.62854,8.776855,8.465576,10.891724,66.461182,-8.1604,49.353027,-23.831177,-21.722412,61.941528,-49.316406,40.356445,15.008545,41.946411,57.437134,4.251099,-59.899902,-11.535645,16.983032,57.275391,-40.698242,42.642212,-46.682739,-32.037354,-25.039673,-45.43457,-50.466919,-1.052856,-39.367676,10.687256,-37.667847,54.016113,-45.812988,-23.260498,36.737061,1.077271,-39.065552,-2.511597,26.028442,16.85791,9.185791,-54.598999,-39.746094,-51.171875,14.425659,36.141968,-41.73584,40.313721,6.893921,10.342407,-2.047729,9.197998,43.518066,-40.475464,-32.077026,23.632813,3.02124,-12.091064,-21.038818,19.711304,-8.584595,-43.109131,-12.823486,30.072021,41.390991,-0.15564,16.168213,47.323608,-30.276489,47.982788,-36.895752,56.42395,-26.022339,-9.594727,-59.338379,40.023804,-65.280151,-19.824219,-23.55957,-60.26001,29.110718,14.859009,15.621948,6.546021,18.658447,-22.43042,-41.928101,28.677368,-51.528931,38.497925,34.09729
66.168213,-60.806274,59.127808,28.094482,-39.035034,58.331299,40.12146,56.323242,15.316772,24.37439,6.863403,8.465576,10.891724,66.461182,-8.1604,49.353027,-23.831177,-21.722412,61.941528,-49.316406,40.356445,14.108276,37.945557,55.6427,4.251099,-59.899902,4.217529,16.983032,57.275391,-40.698242,41.726685,-46.682739,-32.037354,-25.039673,-45.43457,-54.632568,-3.961182,-22.10083,10.687256,-16.870117,57.669067,-49.023438,-23.260498,37.579346,1.077271,-39.065552,-2.511597,26.028442,16.85791,9.185791,-54.598999,-39.746094,-51.171875,13.68103,43.920898,-41.73584,40.313721,5.142212,10.342407,-2.047729,7.159424,43.518066,-40.475464,-35.455322,23.632813,3.02124,-12.091064,-21.038818,33.828735,-11.193848,-43.109131,-12.823486,30.072021,41.390991,-0.15564,16.168213,47.323608,-30.276489,47.982788,-36.895752,56.42395,-26.022339,-9.594727,-59.338379,37.670898,-56.033325,-19.824219,-23.55957,-60.26001,29.110718,14.859009,15.621948,6.546021,18.658447,-25.021362,-44.140625,28.677368,-51.528931,35.357666,30.969238
66.168213,-60.806274,59.127808,21.218872,-39.035034,64.874268,34.521484,56.323242,15.316772,24.37439,6.863403,6.051636,8.69751,66.461182,-8.1604,49.353027,-23.831177,-25.390625,60.366821,-25.323486,40.356445,14.108276,37.945557,55.6427,4.251099,-59.899902,4.217529,34.732056,57.275391,-40.698242,41.726685,-46.682739,-32.037354,-25.039673,-45.43457,-54.632568,-3.961182,-22.10083,9.680176,-16.870117,57.669067,-49.023438,-23.260498,37.579346,-1.397705,-39.065552,-5.734253,22.735596,15.994263,9.075928,-58.151245,-17.965698,-53.128052,13.68103,43.920898,-41.73584,35.348511,5.142212,10.876465,-4.840088,7.159424,44.140625,-23.028564,-35.455322,23.632813,0.906372,-12.091064,-21.038818,33.828735,-11.193848,-43.109131,-16.009521,28.475952,41.390991,-0.15564,16.168213,47.323608,-32.730103,47.982788,-36.895752,56.42395,-26.022339,-9.594727,-59.338379,37.670898,-56.033325,-22.937012,-0.38147,-63.916016,28.887939,14.859009,13.778687,4.47998,15.200806,-25.021362,-44.140625,28.689575,-55.499268,35.357666,30.969238
66.168213,-65.097046,59.127808,21.218872,-39.035034,64.874268,34.521484,56.323242,15.316772,24.37439,6.863403,6.051636,8.69751,64.349365,-11.425781,62.213135,-26.489258,-25.390625,60.366821,-25.323486,39.273071,14.108276,37.945557,55.6427,1.409912,-59.835815,4.217529,34.732056,56.884766,-23.873901,41.726685,-46.682739,-35.079956,-27.429199,-31.738281,-54.632568,-3.961182,-22.10083,9.680176,-16.870117,57.669067,-49.023438,-25.708008,37.579346,-1.397705,-25.393677,-5.734253,22.735596,15.994263,9.075928,-58.151245,-17.965698,-53.128052,13.68103,43.920898,-44.284058,35.348511,5.142212,10.876465,-4.840088,7.159424,44.140625,-23.028564,-35.455322,24.282837,0.906372,-12.091064,-23.074341,33.828735,-11.193848,-46.398926,-16.009521,28.475952,46.313477,-3.152466,14.263916,42.575073,-32.730103,47.982788,-40.57312,57.415771,-28.820801,-12.487793,-63.037109,37.670898,-56.033325,-22.937012,-0.38147,-63.916016,28.887939,12.966919,13.778687,4.47998,15.200806,-25.021362,-44.140625,28.689575,-55.499268,35.357666,30.969238
62.039185,-65.097046,59.127808,21.218872,-20.904541,64.874268,34.521484,56.323242,13.458252,20.98999,4.766846,6.051636,8.69751,64.349365,-11.425781,62.213135,-26.489258,-25.390625,60.366821,-25.323486,39.273071,12.89978,33.148193,52.850342,1.409912,-59.835815,16.738892,34.732056,56.884766,-23.873901,39.956665,-49.246216,-35.079956,-27.429199,-31.738281,-58.093262,-7.03125,-3.677368,9.680176,5.01709,58.001709,-53.060913,-25.708008,37.579346,-1.397705,-25.393677,-5.734253,22.735596,15.994263,9.075928,-58.151245,-17.965698,-53.128052,13.68103,48.123169,-44.284058,35.348511,5.142212,10.876465,-4.840088,4.788208,44.140625,-23.028564,-39.047241,24.282837,0.906372,-15.377808,-23.074341,33.828735,-13.696289,-46.398926,-16.009521,28.475952,46.313477,-3.152466,14.263916,42.575073,-32.730103,48.208618,-40.57312,57.415771,-28.820801,-12.487793,-63.037109,34.646606,-39.553833,-22.937012,-0.38147,-63.916016,28.887939,12.966919,13.778687,4.47998,15.200806,-25.021362,-46.682739,28.689575,-55.499268,35.357666,28.674316
62.039185,-65.097046,53.997803,15.2771,-20.904541,66.394043,29.626465,50.158691,13.458252,20.98999,4.766846,3.274536,6.402588,64.349365,-11.425781,62.213135,-26.489258,-25.390625,58.178711,3.167725,39.273071,12.89978,33.148193,52.850342,1.409912,-59.835815,16.738892,47.937012,56.884766,-23.873901,39.956665,-49.246216,-35.079956,-27.429199,-31.738281,-58.093262,-7.03125,-3.677368,8.233643,5.01709,58.001709,-53.060913,-25.708008,38.48877,-3.945923,-25.393677,-5.734253,22.735596,15.289307,8.963013,-62.667847,5.511475,-55.224609,12.454224,48.123169,-44.284058,30.291748,3.173828,11.21521,-7.867432,4.788208,44.406128,-3.271484,-39.047241,24.282837,-1.638794,-15.377808,-23.074341,43.814087,-13.696289,-46.398926,-19.055176,26.675415,46.313477,-3.152466,14.263916,42.575073,-32.730103,48.208618,-40.57312,57.415771,-28.820801,-12.487793,-63.037109,34.646606,-39.553833,-26.239014,20.953369,-64.279175,28.158569,12.966919,13.778687,4.47998,12.780762,-27.035522,-46.682739,28.689575,-55.499268,32.583618,28.674316
62.039185,-65.097046,53.997803,15.2771,-20.904541,66.394043,29.626465,50.158691,13.458252,20.98999,4.766846,3.274536,6.402588,62.304688,-14.260864,67.727661,-29.415894,-28.579712,58.178711,3.167725,37.469482,12.89978,33.148193,52.850342,-1.361084,-54.800415,16.738892,47.937012,55.79834,-4.293823,39.956665,-49.246216,-35.079956,-27.429199,-16.470337,-58.093262,-7.03125,-3.677368,8.233643,5.01709,58.001709,-53.060913,-27.874756,38.48877,-3.945923,-8.200073,-8.947754,20.074463,15.289307,8.963013,-62.667847,5.511475,-55.224609,12.454224,48.123169,-44.284058,30.291748,3.173828,11.21521,-7.867432,4.788208,44.406128,-3.271484,-39.047241,25.299072,-1.638794,-15.377808,-25.271606,43.814087,-13.696289,-49.151611,-19.055176,26.675415,49.240112,-6.40564,12.228394,37.481689,-35.473633,48.208618,-40.57312,57.843018,-31.744385,-15.512085,-67.214966,34.646606,-39.553833,-26.239014,20.953369,-64.279175,28.158569,10.888672,12.646484,2.023315,12.780762,-27.035522,-46.682739,28.900146,-59.417725,32.583618,28.674316
56.997681,-69.076538,53.997803,15.2771,-2.142334,66.394043,29.626465,50.158691,13.458252,20.98999,2.41394,3.274536,6.402588,62.304688,-14.260864,67.727661,-29.415894,-28.579712,58.178711,3.167725,37.469482,11.325073,28.149414,48.922729,-1.361084,-54.800415,25.036621,47.937012,55.79834,-4.293823,37.432861,-51.45874,-37.481689,-30.08728,-16.470337,-58.093262,-10.287476,13.031006,8.233643,5.01709,57.006836,-56.314087,-27.874756,38.48877,-3.945923,-8.200073,-8.947754,20.074463,15.289307,8.963013,-62.667847,5.511475,-55.224609,12.454224,48.123169,-47.982788,30.291748,3.173828,11.21521,-7.867432,2.178955,44.406128,-3.271484,-42.532349,25.299072,-1.638794,-18.841553,-25.271606,43.814087,-13.696289,-49.151611,-19.055176,26.675415,49.240112,-6.40564,12.228394,37.481689,-35.473633,47.793579,-43.896484,57.843018,-31.744385,-15.512085,-67.214966,31.005859,-17.736816,-26.239014,20.953369,-64.279175,28.158569,10.888672,12.646484,2.023315,12.780762,-27.035522,-46.682739,28.900146,-59.417725,32.583618,28.674316
